Dest_Id,Pincode,Name,State_
,416119,KOLHAPUR,MAHARASHTRA
,416122,KOLHAPUR,MAHARASHTRA
,416123,KOLHAPUR,MAHARASHTRA
,416135,SANGLI,MAHARASHTRA
,416137,GADHINGLAJ,MAHARASHTRA
,416144,JAISINGHPUR,MAHARASHTRA
,416203,KOLHAPUR,MAHARASHTRA
,416209,KOLHAPUR,MAHARASHTRA
,416213,KOLHAPUR,MAHARASHTRA
,416216,KOLHAPUR,MAHARASHTRA
,416234,KOLHAPUR,MAHARASHTRA
,416236,KOLHAPUR,MAHARASHTRA
,416301,SANGLI,MAHARASHTRA
,416303,SANGLI,MAHARASHTRA
,416308,SANGLI,MAHARASHTRA
,416310,SANGLI,MAHARASHTRA
,416312,SANGLI,MAHARASHTRA
,416404,SANGLI,MAHARASHTRA
,416405,SANGLI,MAHARASHTRA
,416406,SANGLI,MAHARASHTRA
,416410,SANGLI,MAHARASHTRA
,416412,KOLHAPUR,MAHARASHTRA
,416415,SANGLI,MAHARASHTRA
,416416,SANGLI,MAHARASHTRA
,416419,SANGLI,MAHARASHTRA
,416435,SANGLI,MAHARASHTRA
,416436,SANGLI,MAHARASHTRA
,416502,KOLHAPUR,MAHARASHTRA
,416510,KANKAVLI,MAHARASHTRA
,416512,RATNAGIRI,MAHARASHTRA
,416516,KANKAVLI,MAHARASHTRA
,416518,KANKAVLI,MAHARASHTRA
,416519,KANKAVLI,MAHARASHTRA
,416520,KANKAVLI,MAHARASHTRA
,416536,GADHINGLAJ,MAHARASHTRA
,416550,KANKAVLI,MAHARASHTRA
,416602,KANKAVLI,MAHARASHTRA
,416603,KANKAVLI,MAHARASHTRA
,416604,SINDHUDURG,MAHARASHTRA
,416606,KANKAVLI,MAHARASHTRA
,416612,KANKAVLI,MAHARASHTRA
,416613,KANKAVLI,MAHARASHTRA
,416628,KANKAVLI,MAHARASHTRA
,416632,KANKAVLI,MAHARASHTRA
,416701,CHIPLUN,MAHARASHTRA
,416702,RATNAGIRI,MAHARASHTRA
,416704,RATNAGIRI,MAHARASHTRA
,416801,KANKAVLI,MAHARASHTRA
,416810,KANKAVLI,MAHARASHTRA
,416812,KANKAVLI,MAHARASHTRA
,421001,ULAHASNAGAR,MAHARASHTRA
,421002,ULAHASNAGAR,MAHARASHTRA
,421003,ULAHASNAGAR,MAHARASHTRA
,421004,ULAHASNAGAR,MAHARASHTRA
,421005,ULAHASNAGAR,MAHARASHTRA
,421006,THANE,MAHARASHTRA
,421101,BHIWANDI,MAHARASHTRA
,421102,THANE,MAHARASHTRA
,421201,THANE,MAHARASHTRA
,421202,THANE,MAHARASHTRA
,421203,THANE,MAHARASHTRA
,421204,THANE,MAHARASHTRA
,421301,KALYAN,MAHARASHTRA
,421302,THANE,MAHARASHTRA
,421303,VASAI,MAHARASHTRA
,421304,KALYAN,MAHARASHTRA
,421305,KALYAN,MAHARASHTRA
,421306,KALYAN,MAHARASHTRA
,421308,THANE,MAHARASHTRA
,421311,BHIWANDI,MAHARASHTRA
,421312,THANE,MAHARASHTRA
,421401,MURBOD,MAHARASHTRA
,421501,AMBERNATH,MAHARASHTRA
,421502,AMBERNATH,MAHARASHTRA
,421503,AMBERNATH,MAHARASHTRA
,421504,AMBERNATH,MAHARASHTRA
,421505,AMBERNATH,MAHARASHTRA
,421506,AMBERNATH,MAHARASHTRA
,421601,SHAHAPUR -MH,MAHARASHTRA
,421602,SHAHAPUR -MH,MAHARASHTRA
,421603,SHAHAPUR -MH,MAHARASHTRA
,421604,SHAHAPUR -MH,MAHARASHTRA
,421605,THANE,MAHARASHTRA
,422001,NASIK,MAHARASHTRA
,422002,NASIK,MAHARASHTRA
,422003,NASIK,MAHARASHTRA
,422004,NASIK,MAHARASHTRA
,422005,NASIK,MAHARASHTRA
,422006,NASIK,MAHARASHTRA
,422007,NASIK,MAHARASHTRA
,422008,NASIK,MAHARASHTRA
,422009,NASIK,MAHARASHTRA
,422010,NASIK,MAHARASHTRA
,422011,NASIK,MAHARASHTRA
,422013,NASIK,MAHARASHTRA
,422101,NASIK,MAHARASHTRA
,422102,NASIK,MAHARASHTRA
,422103,NASIK,MAHARASHTRA
,422104,NASIK,MAHARASHTRA
,422105,NASIK,MAHARASHTRA
,422106,NASIK,MAHARASHTRA
,422112,MUSALGAON,MAHARASHTRA
,422113,MUSALGAON,MAHARASHTRA
,422202,NASIK,MAHARASHTRA
,422206,NIPHAD,MAHARASHTRA
,422207,NASIK,MAHARASHTRA
,422209,NASIK,MAHARASHTRA
,422212,NASIK,MAHARASHTRA
,422221,NIPHAD,MAHARASHTRA
,422303,NASIK,MAHARASHTRA
,422306,NASIK,MAHARASHTRA
,422401,NASIK,MAHARASHTRA
,422403,NASIK,MAHARASHTRA
,422405,NASIK,MAHARASHTRA
,422502,NASIK,MAHARASHTRA
,422509,NASIK,MAHARASHTRA
,422605,SANGAMNER,MAHARASHTRA
,423104,NASIK,MAHARASHTRA
,423105,NASIK,MAHARASHTRA
,423107,SHIRDI,MAHARASHTRA
,423108,NASIK,MAHARASHTRA
,423109,SHIRDI,MAHARASHTRA
,423201,NASIK,MAHARASHTRA
,423203,NASIK,MAHARASHTRA
,423208,NASIK,MAHARASHTRA
,423210,NASIK,MAHARASHTRA
,423301,NASIK,MAHARASHTRA
,423401,NASIK,MAHARASHTRA
,423601,AHMEDNAGAR,MAHARASHTRA
,423701,AURANGABAD ,MAHARASHTRA
,423702,AURANGABAD ,MAHARASHTRA
,424001,DHULE,MAHARASHTRA
,424002,DHULE,MAHARASHTRA
,424003,DHULE,MAHARASHTRA
,424004,DHULE,MAHARASHTRA
,424006,DHULE,MAHARASHTRA
,424101,JALGAON,MAHARASHTRA
,424102,CHALISGAON,MAHARASHTRA
,424201,PACHORA,MAHARASHTRA
,424204,JALGAON,MAHARASHTRA
,424206,JALGAON,MAHARASHTRA
,424304,DHULE,MAHARASHTRA
,424306,DHULE,MAHARASHTRA
,424811,DHULE,MAHARASHTRA
,425001,JALGAON,MAHARASHTRA
,425002,JALGAON,MAHARASHTRA
,425003,JALGAON,MAHARASHTRA
,425101,JALGAON,MAHARASHTRA
,425107,CHOPDA,MAHARASHTRA
,425109,JALGAON,MAHARASHTRA
,425110,JALGOAN,MAHARASHTRA
,425111,JALGAON,MAHARASHTRA
,425201,JALGAON,MAHARASHTRA
,425202,BHUSAWAL,MAHARASHTRA
,425301,JALGAON,MAHARASHTRA
,425307,JALGAON,MAHARASHTRA
,425401,JALGAON,MAHARASHTRA
,425405,DHULE,MAHARASHTRA
,425408,DHULE,MAHARASHTRA
,425409,JALGAON,MAHARASHTRA
,425412,JALGAON,MAHARASHTRA
,425418,NAVAPUR,MAHARASHTRA
,425502,JALGAON,MAHARASHTRA
,425503,JALGAON,MAHARASHTRA
,425508,JALGAON,MAHARASHTRA
,431001,AURANGABAD ,MAHARASHTRA
,431002,AURANGABAD ,MAHARASHTRA
,431003,AURANGABAD ,MAHARASHTRA
,431004,AURANGABAD ,MAHARASHTRA
,431005,AURANGABAD ,MAHARASHTRA
,431006,AURANGABAD ,MAHARASHTRA
,431020,AURANGABAD ,MAHARASHTRA
,431103,AURANGABAD ,MAHARASHTRA
,431107,PAITHAN,MAHARASHTRA
,431111,AURANGABAD ,MAHARASHTRA
,431112,AURANGABAD ,MAHARASHTRA
,431114,AURANGABAD ,MAHARASHTRA
,431119,AURANGABAD ,MAHARASHTRA
,431122,BEED,MAHARASHTRA
,431123,LATUR,MAHARASHTRA
,431124,LATUR,MAHARASHTRA
,431127,BEED,MAHARASHTRA
,431128,AURANGABAD ,MAHARASHTRA
,431131,AURANGABAD ,MAHARASHTRA
,431133,AURANGABAD ,MAHARASHTRA
,431136,AURANGABAD ,MAHARASHTRA
,431148,AURANGABAD ,MAHARASHTRA
,431201,AHMEDNAGAR,MAHARASHTRA
,431203,JALNA,MAHARASHTRA
,431204,AURANGABAD ,MAHARASHTRA
,431210,AURANGABAD ,MAHARASHTRA
,431212,AURANGABAD ,MAHARASHTRA
,431401,PARBHANI,MAHARASHTRA
,431402,PARBHANI,MAHARASHTRA
,431407,PARBHANI,MAHARASHTRA
,431501,OSMANABAD,MAHARASHTRA
,431503,PARBHANI,MAHARASHTRA
,431512,NANDED,MAHARASHTRA
,431513,HINGOLI,MAHARASHTRA
,431514,NANDED,MAHARASHTRA
,431515,LATUR,MAHARASHTRA
,431516,AURANGABAD ,MAHARASHTRA
,431517,AMBEJOGAI,MAHARASHTRA
,431520,LATUR,MAHARASHTRA
,431601,NANDED,MAHARASHTRA
,431602,NANDED,MAHARASHTRA
,431603,NANDED,MAHARASHTRA
,431604,NANDED,MAHARASHTRA
,431605,NANDED,MAHARASHTRA
,431654,AURANGABAD ,MAHARASHTRA
,431702,NANDED,MAHARASHTRA
,431708,NANDED,MAHARASHTRA
,431709,NANDED,MAHARASHTRA
,431717,NANDED,MAHARASHTRA
,431809,NANDED,MAHARASHTRA
,440001,NAGPUR,MAHARASHTRA
,440002,NAGPUR,MAHARASHTRA
,440003,NAGPUR,MAHARASHTRA
,440004,NAGPUR,MAHARASHTRA
,440005,NAGPUR,MAHARASHTRA
,440006,NAGPUR,MAHARASHTRA
,440007,NAGPUR,MAHARASHTRA
,440008,NAGPUR,MAHARASHTRA
,440009,NAGPUR,MAHARASHTRA
,440010,NAGPUR,MAHARASHTRA
,440011,NAGPUR,MAHARASHTRA
,440012,NAGPUR,MAHARASHTRA
,440013,NAGPUR,MAHARASHTRA
,440014,NAGPUR,MAHARASHTRA
,440015,NAGPUR,MAHARASHTRA
,440016,NAGPUR,MAHARASHTRA
,440017,NAGPUR,MAHARASHTRA
,440018,NAGPUR,MAHARASHTRA
,440019,NAGPUR,MAHARASHTRA
,440020,NAGPUR,MAHARASHTRA
,440021,NAGPUR,MAHARASHTRA
,440022,NAGPUR,MAHARASHTRA
,440023,NAGPUR,MAHARASHTRA
,440024,NAGPUR,MAHARASHTRA
,440025,NAGPUR,MAHARASHTRA
,440026,NAGPUR,MAHARASHTRA
,440027,NAGPUR,MAHARASHTRA
,440028,NAGPUR,MAHARASHTRA
,440029,NAGPUR,MAHARASHTRA
,440030,NAGPUR,MAHARASHTRA
,440031,NAGPUR,MAHARASHTRA
,440032,NAGPUR,MAHARASHTRA
,440033,NAGPUR,MAHARASHTRA
,440034,NAGPUR,MAHARASHTRA
,440035,NAGPUR,MAHARASHTRA
,440037,NAGPUR,MAHARASHTRA
,440104,NAGPUR,MAHARASHTRA
,441001,NAGPUR,MAHARASHTRA
,441002,NAGPUR,MAHARASHTRA
,441008,BUTIBORI,MAHARASHTRA
,441102,KHAPERKHEDA,MAHARASHTRA
,441103,NAGPUR,MAHARASHTRA
,441104,NAGPUR,MAHARASHTRA
,441106,RAMTEK,MAHARASHTRA
,441108,BUTIBORI,MAHARASHTRA
,441109,KHAPERKHEDA,MAHARASHTRA
,441110,NAGPUR,MAHARASHTRA
,441111,KHAPERKHEDA,MAHARASHTRA
,441122,BUTIBORI,MAHARASHTRA
,441123,NAGPUR,MAHARASHTRA
,441203,UMRER,MAHARASHTRA
,441205,CHANDRAPUR -MH,MAHARASHTRA
,441206,CHANDRAPUR -MH,MAHARASHTRA
,441207,GADCHIROLI,MAHARASHTRA
,441222,CHANDRAPUR -MH,MAHARASHTRA
,441224,CHANDRAPUR -MH,MAHARASHTRA
,441225,CHANDRAPUR -MH,MAHARASHTRA
,441302,KATOL,MAHARASHTRA
,441303,KATOL,MAHARASHTRA
,441401,KAMPTEE,MAHARASHTRA
,441402,NAGPUR,MAHARASHTRA
,441406,RAMTEK,MAHARASHTRA
,441501,NAGPUR,MAHARASHTRA
,441601,GONDIA,MAHARASHTRA
,441614,GONDIA,MAHARASHTRA
,441802,NAGPUR,MAHARASHTRA
,441804,BHANDARA,MAHARASHTRA
,441902,GONDIA,MAHARASHTRA
,441904,BHANDARA,MAHARASHTRA
,441905,BHANDARA,MAHARASHTRA
,441906,BHANDARA,MAHARASHTRA
,441911,GONDIA,MAHARASHTRA
,441912,BHANDARA,MAHARASHTRA
,441913,NAGPUR,MAHARASHTRA
,442001,WARDHA,MAHARASHTRA
,442002,WARDHA,MAHARASHTRA
,442003,WARDHA,MAHARASHTRA
,442004,WARDHA,MAHARASHTRA
,442005,WARDHA,MAHARASHTRA
,442006,WARDHA,MAHARASHTRA
,442101,WARDHA,MAHARASHTRA
,442102,WARDHA,MAHARASHTRA
,442104,WARDHA,MAHARASHTRA
,442111,WARDHA,MAHARASHTRA
,442201,WARDHA,MAHARASHTRA
,442301,WARDHA,MAHARASHTRA
,442302,WARDHA,MAHARASHTRA
,442401,CHANDRAPUR -MH,MAHARASHTRA
,442402,CHANDRAPUR -MH,MAHARASHTRA
,442403,CHANDRAPUR -MH,MAHARASHTRA
,442404,CHANDRAPUR -MH,MAHARASHTRA
,442405,CHANDRAPUR -MH,MAHARASHTRA
,442406,CHANDRAPUR -MH,MAHARASHTRA
,442501,CHANDRAPUR -MH,MAHARASHTRA
,442502,CHANDRAPUR -MH,MAHARASHTRA
,442503,CHANDRAPUR -MH,MAHARASHTRA
,442504,NAGPUR,MAHARASHTRA
,442505,CHANDRAPUR -MH,MAHARASHTRA
,442603,GADCHIROLI,MAHARASHTRA
,442605,GADCHIROLI,MAHARASHTRA
,442701,BALLARPUR,MAHARASHTRA
,442703,NAGPUR,MAHARASHTRA
,442705,GADCHIROLI,MAHARASHTRA
,442706,RAJURA,MAHARASHTRA
,442707,GADCHIROLI,MAHARASHTRA
,442708,CHANDRAPUR -MH,MAHARASHTRA
,442901,BALLARPUR,MAHARASHTRA
,442902,CHANDRAPUR -MH,MAHARASHTRA
,442903,CHANDRAPUR -MH,MAHARASHTRA
,442905,RAJURA,MAHARASHTRA
,442907,WARORA,MAHARASHTRA
,442908,CHANDRAPUR -MH,MAHARASHTRA
,442914,WARORA,MAHARASHTRA
,442916,CHANDRAPUR -MH,MAHARASHTRA
,442918,CHANDRAPUR -MH,MAHARASHTRA
,443001,BULDANA,MAHARASHTRA
,443101,AKOLA,MAHARASHTRA
,443103,BULDANA,MAHARASHTRA
,443112,BULDANA,MAHARASHTRA
,443201,AKOLA,MAHARASHTRA
,443204,AKOLA,MAHARASHTRA
,443206,AKOLA,MAHARASHTRA
,443301,BULDANA,MAHARASHTRA
,443302,BULDANA,MAHARASHTRA
,443401,BULDANA,MAHARASHTRA
,443402,JALGAON,MAHARASHTRA
,443404,BULDANA,MAHARASHTRA
,444001,AKOLA,MAHARASHTRA
,444002,AKOLA,MAHARASHTRA
,444003,AKOLA,MAHARASHTRA
,444004,AKOLA,MAHARASHTRA
,444005,AKOLA,MAHARASHTRA
,444101,AKOLA,MAHARASHTRA
,444104,AKOLA,MAHARASHTRA
,444105,AKOLA,MAHARASHTRA
,444107,MURTIZAPUR,MAHARASHTRA
,444108,AKOLA,MAHARASHTRA
,444109,AKOLA,MAHARASHTRA
,444202,AKOLA,MAHARASHTRA
,444203,AKOLA,MAHARASHTRA
,444302,AKOLA,MAHARASHTRA
,444303,KHAMGAON,MAHARASHTRA
,444312,AKOLA,MAHARASHTRA
,444402,MANGRULPIR,MAHARASHTRA
,444505,WASHIM,MAHARASHTRA
,444506,AKOLA,MAHARASHTRA
,444601,AMARAVATI,MAHARASHTRA
,444602,AMARAVATI,MAHARASHTRA
,444603,AMARAVATI,MAHARASHTRA
,444604,AMARAVATI,MAHARASHTRA
,444605,AMARAVATI,MAHARASHTRA
,444606,AMARAVATI,MAHARASHTRA
,444607,AMARAVATI,MAHARASHTRA
,444608,AMARAVATI,MAHARASHTRA
,444609,AMARAVATI,MAHARASHTRA
,444701,AMARAVATI,MAHARASHTRA
,444705,AMARAVATI,MAHARASHTRA
,444708,AMARAVATI,MAHARASHTRA
,444709,AMARAVATI,MAHARASHTRA
,444803,AMARAVATI,MAHARASHTRA
,444805,AMARAVATI,MAHARASHTRA
,444809,AMARAVATI,MAHARASHTRA
,444810,AMARAVATI,MAHARASHTRA
,444903,AMARAVATI,MAHARASHTRA
,444905,MORSHI,MAHARASHTRA
,444906,AMARAVATI,MAHARASHTRA
,444907,AMARAVATI,MAHARASHTRA
,444908,AMARAVATI,MAHARASHTRA
,445001,YAVATMAL,MAHARASHTRA
,445002,YAVATMAL,MAHARASHTRA
,445102,YAVATMAL,MAHARASHTRA
,445103,YAVATMAL,MAHARASHTRA
,445202,YAVATMAL,MAHARASHTRA
,445203,YAVATMAL,MAHARASHTRA
,445204,YAVATMAL,MAHARASHTRA
,445205,YAVATMAL,MAHARASHTRA
,445206,YAVATMAL,MAHARASHTRA
,445301,YAVATMAL,MAHARASHTRA
,445302,YAVATMAL,MAHARASHTRA
,445303,MARIGAON,MAHARASHTRA
,445304,NAGPUR,MAHARASHTRA
,445323,YAVATMAL,MAHARASHTRA
,445401,YAVATMAL,MAHARASHTRA
,445402,YAVATMAL,MAHARASHTRA
,450001,KHANDWA,MADHYA PRADESH
,450017,KHANDWA,MADHYA PRADESH
,450112,INDORE,MADHYA PRADESH
,450116,INDORE,MADHYA PRADESH
,450119,INDORE,MADHYA PRADESH
,450221,KHANDWA,MADHYA PRADESH
,450331,BURHANPUR,MADHYA PRADESH
,451001,KHARGONE,MADHYA PRADESH
,451111,MANDSAUR ,MADHYA PRADESH
,451113,INDORE,MADHYA PRADESH
,451115,INDORE,MADHYA PRADESH
,451224,INDORE,MADHYA PRADESH
,451447,INDORE,MADHYA PRADESH
,451551,BADWANI,MADHYA PRADESH
,451659,INDORE,MADHYA PRADESH
,451660,BADWANI,MADHYA PRADESH
,451666,SENDWA,MADHYA PRADESH
,452001,INDORE,MADHYA PRADESH
,452002,INDORE,MADHYA PRADESH
,452003,INDORE,MADHYA PRADESH
,452004,INDORE,MADHYA PRADESH
,452005,INDORE,MADHYA PRADESH
,452006,INDORE,MADHYA PRADESH
,452007,INDORE,MADHYA PRADESH
,452008,INDORE,MADHYA PRADESH
,452009,INDORE,MADHYA PRADESH
,452010,INDORE,MADHYA PRADESH
,452011,INDORE,MADHYA PRADESH
,452012,INDORE,MADHYA PRADESH
,452013,INDORE,MADHYA PRADESH
,452014,INDORE,MADHYA PRADESH
,452015,INDORE,MADHYA PRADESH
,452016,INDORE,MADHYA PRADESH
,452017,INDORE,MADHYA PRADESH
,452018,INDORE,MADHYA PRADESH
,452020,INDORE,MADHYA PRADESH
,453111,INDORE,MADHYA PRADESH
,453115,INDORE,MADHYA PRADESH
,453331,INDORE,MADHYA PRADESH
,453441,MHOW,MADHYA PRADESH
,453551,IDAR,MADHYA PRADESH
,453771,INDORE,MADHYA PRADESH
,453777,INDORE,MADHYA PRADESH
,454001,DHAR,MADHYA PRADESH
,454116,DHAR,MADHYA PRADESH
,454331,INDORE,MADHYA PRADESH
,454446,INDORE,MADHYA PRADESH
,454449,DHAR,MADHYA PRADESH
,454552,DHAR,MADHYA PRADESH
,454660,DHAR,MADHYA PRADESH
,454774,INDORE,MADHYA PRADESH
,454775,DHAR,MADHYA PRADESH
,455001,DEWAS,MADHYA PRADESH
,455116,DEWAS,MADHYA PRADESH
,455223,DEWAS,MADHYA PRADESH
,455336,DEWAS,MADHYA PRADESH
,456001,UJJAIN,MADHYA PRADESH
,456006,UJJAIN,MADHYA PRADESH
,456010,UJJAIN,MADHYA PRADESH
,456224,UJJAIN,MADHYA PRADESH
,456331,UJJAIN,MADHYA PRADESH
,456335,UJJAIN,MADHYA PRADESH
,456443,UJJAIN,MADHYA PRADESH
,456665,INDORE,MADHYA PRADESH
,456771,UJJAIN,MADHYA PRADESH
,457001,RATLAM,MADHYA PRADESH
,457114,RATLAM,MADHYA PRADESH
,457226,RATLAM,MADHYA PRADESH
,457661,JHABUA,MADHYA PRADESH
,457773,JHABUA,MADHYA PRADESH
,457779,JHABUA,MADHYA PRADESH
,457887,INDORE,MADHYA PRADESH
,458001,MANDSAUR ,MADHYA PRADESH
,458002,MANDSAUR ,MADHYA PRADESH
,458110,INDORE,MADHYA PRADESH
,458441,NEEMUCH,MADHYA PRADESH
,458470,NEEMUCH,MADHYA PRADESH
,458664,INDORE,MADHYA PRADESH
,458667,INDORE,MADHYA PRADESH
,458775,MANDSAUR ,MADHYA PRADESH
,458883,INDORE,MADHYA PRADESH
,458888,MANDSAUR ,MADHYA PRADESH
,458990,MANDSAUR ,MADHYA PRADESH
,460001,BETUL,MADHYA PRADESH
,460447,BETUL,MADHYA PRADESH
,460449,BETUL,MADHYA PRADESH
,460551,BETUL,MADHYA PRADESH
,461001,BHOPAL,MADHYA PRADESH
,461111,BHOPAL,MADHYA PRADESH
,461223,INDORE,MADHYA PRADESH
,461228,INDORE,MADHYA PRADESH
,461331,INDORE,MADHYA PRADESH
,461441,BHOPAL,MADHYA PRADESH
,461771,BHOPAL,MADHYA PRADESH
,461775,BHOPAL,MADHYA PRADESH
,461881,INDORE,MADHYA PRADESH
,462001,BHOPAL,MADHYA PRADESH
,462002,BHOPAL,MADHYA PRADESH
,462003,BHOPAL,MADHYA PRADESH
,462004,BHOPAL,MADHYA PRADESH
,462007,BHOPAL,MADHYA PRADESH
,462008,BHOPAL,MADHYA PRADESH
,462010,BHOPAL,MADHYA PRADESH
,462011,BHOPAL,MADHYA PRADESH
,462012,BHOPAL,MADHYA PRADESH
,462013,BHOPAL,MADHYA PRADESH
,462014,BHOPAL,MADHYA PRADESH
,462015,BHOPAL,MADHYA PRADESH
,462016,BHOPAL,MADHYA PRADESH
,462021,BHOPAL,MADHYA PRADESH
,462022,BHOPAL,MADHYA PRADESH
,462023,BHOPAL,MADHYA PRADESH
,462024,BHOPAL,MADHYA PRADESH
,462026,BHOPAL,MADHYA PRADESH
,462027,BHOPAL,MADHYA PRADESH
,462030,BHOPAL,MADHYA PRADESH
,462031,BHOPAL,MADHYA PRADESH
,462032,BHOPAL,MADHYA PRADESH
,462038,BHOPAL,MADHYA PRADESH
,462039,BHOPAL,MADHYA PRADESH
,462041,BHOPAL,MADHYA PRADESH
,462042,BHOPAL,MADHYA PRADESH
,462043,MANDIDEEP,MADHYA PRADESH
,462046,MANDIDEEP,MADHYA PRADESH
,462047,BHOPAL,MADHYA PRADESH
,464001,VIDISHA,MADHYA PRADESH
,464016,BHOPAL,MADHYA PRADESH
,464221,BHOPAL,MADHYA PRADESH
,464228,VIDISHA,MADHYA PRADESH
,464551,BHOPAL,MADHYA PRADESH
,464661,BHOPAL,MADHYA PRADESH
,464668,BHOPAL,MADHYA PRADESH
,465001,SHAJAPUR,MADHYA PRADESH
,465106,SHAJAPUR,MADHYA PRADESH
,465331,SHAJAPUR,MADHYA PRADESH
,465333,SHAJAPUR,MADHYA PRADESH
,465441,INDORE,MADHYA PRADESH
,465661,INDORE,MADHYA PRADESH
,465667,BHOPAL,MADHYA PRADESH
,465669,BHOPAL,MADHYA PRADESH
,465674,INDORE,MADHYA PRADESH
,465679,INDORE,MADHYA PRADESH
,465680,INDORE,MADHYA PRADESH
,465693,INDORE,MADHYA PRADESH
,465697,IDAR,MADHYA PRADESH
,465977,KORBA,MADHYA PRADESH
,466001,BHOPAL,MADHYA PRADESH
,466116,BHOPAL,MADHYA PRADESH
,466331,BHOPAL,MADHYA PRADESH
,466441,BHOPAL,MADHYA PRADESH
,470001,SAGAR(MP),MADHYA PRADESH
,470002,SAGAR(MP),MADHYA PRADESH
,470004,SAGAR(MP),MADHYA PRADESH
,470113,BINA,MADHYA PRADESH
,470117,BHOPAL,MADHYA PRADESH
,470661,JABALPUR,MADHYA PRADESH
,471001,CHHATARPUR,MADHYA PRADESH
,471606,KHAJURAHO,MADHYA PRADESH
,472001,GWALIOR,MADHYA PRADESH
,473001,GUNA,MADHYA PRADESH
,473226,GUNA,MADHYA PRADESH
,473331,INDORE,MADHYA PRADESH
,473551,SHIVPURI,MADHYA PRADESH
,474001,GWALIOR,MADHYA PRADESH
,474002,GWALIOR,MADHYA PRADESH
,474003,SAGAR(MP),MADHYA PRADESH
,474004,SAGAR(MP),MADHYA PRADESH
,474005,GWALIOR,MADHYA PRADESH
,474006,GWALIOR,MADHYA PRADESH
,474007,GWALIOR,MADHYA PRADESH
,474008,GWALIOR,MADHYA PRADESH
,474009,GWALIOR,MADHYA PRADESH
,474010,GWALIOR,MADHYA PRADESH
,474011,GWALIOR,MADHYA PRADESH
,474012,GWALIOR,MADHYA PRADESH
,474020,GWALIOR,MADHYA PRADESH
,475005,GWALIOR,MADHYA PRADESH
,475110,DABRA,MADHYA PRADESH
,475551,SHIVPURI,MADHYA PRADESH
,475661,DATIA,MADHYA PRADESH
,475682,DATIA,MADHYA PRADESH
,476001,MORENA,MADHYA PRADESH
,476229,MORENA,MADHYA PRADESH
,476444,MORENA,MADHYA PRADESH
,477001,BHIND,MADHYA PRADESH
,477116,BHIND,MADHYA PRADESH
,477117,BHIND,MADHYA PRADESH
,480001,CHINDWARA,MADHYA PRADESH
,480002,CHINDWARA,MADHYA PRADESH
,480004,MUMBAI,MADHYA PRADESH
,480106,BHOPAL,MADHYA PRADESH
,480334,INDORE,MADHYA PRADESH
,480337,PANDHURNA,MADHYA PRADESH
,480338,PANDHURNA,MADHYA PRADESH
,480441,NAGPUR,MADHYA PRADESH
,480661,JABALPUR,MADHYA PRADESH
,481001,JABALPUR,MADHYA PRADESH
,481661,JABALPUR,MADHYA PRADESH
,482001,JABALPUR,MADHYA PRADESH
,482002,JABALPUR,MADHYA PRADESH
,482003,JABALPUR,MADHYA PRADESH
,482004,JABALPUR,MADHYA PRADESH
,482005,JABALPUR,MADHYA PRADESH
,482008,JABALPUR,MADHYA PRADESH
,482009,JABALPUR,MADHYA PRADESH
,482010,JABALPUR,MADHYA PRADESH
,482011,JABALPUR,MADHYA PRADESH
,482021,JABALPUR,MADHYA PRADESH
,483110,JABALPUR,MADHYA PRADESH
,483501,KATNI,MADHYA PRADESH
,483504,KATNI,MADHYA PRADESH
,483880,KATNI,MADHYA PRADESH
,484001,SHAHDOL,MADHYA PRADESH
,484002,SHAHDOL,MADHYA PRADESH
,484110,SHAHDOL,MADHYA PRADESH
,484224,JABALPUR,MADHYA PRADESH
,484334,JABALPUR,MADHYA PRADESH
,484661,JABALPUR,MADHYA PRADESH
,485001,SATNA,MADHYA PRADESH
,485005,SATNA,MADHYA PRADESH
,485771,JABALPUR,MADHYA PRADESH
,485775,INDORE,MADHYA PRADESH
,486001,REWA,MADHYA PRADESH
,486111,REWA,MADHYA PRADESH
,486450,REWA,MADHYA PRADESH
,486661,JABALPUR,MADHYA PRADESH
,486771,BHOPAL,MADHYA PRADESH
,486885,VINDHYANAGAR,MADHYA PRADESH
,486886,VARANASI,MADHYA PRADESH
,486889,SINGRAULI,MADHYA PRADESH
,486890,SIDHI,MADHYA PRADESH
,487001,JABALPUR,MADHYA PRADESH
,487221,INDORE,MADHYA PRADESH
,487551,JABALPUR,MADHYA PRADESH
,488001,CHHATARPUR,MADHYA PRADESH
,488333,BHOPAL,MADHYA PRADESH
,490001,BHILAI,CHHATISGARH
,490002,BHILAI,CHHATISGARH
,490003,BHILAI,CHHATISGARH
,490004,BHILAI,CHHATISGARH
,490005,BHILAI,CHHATISGARH
,490006,DURG,CHHATISGARH
,490007,BHILAI,CHHATISGARH
,490008,BHILAI,CHHATISGARH
,490009,BHILAI,CHHATISGARH
,490011,BHILAI,CHHATISGARH
,490012,BHILAI,CHHATISGARH
,490020,BHILAI,CHHATISGARH
,490021,BHILAI,CHHATISGARH
,490022,BHILAI,CHHATISGARH
,490023,BHILAI,CHHATISGARH
,490024,BHILAI,CHHATISGARH
,490025,BHILAI,CHHATISGARH
,490026,BHILAI,CHHATISGARH
,490036,BHILAI,CHHATISGARH
,490042,DURG,CHHATISGARH
,491001,BHILAI,CHHATISGARH
,491002,BHILAI,CHHATISGARH
,491003,BHILAI,CHHATISGARH
,491004,DURG,CHHATISGARH
